Calculating probabilities
Converting SRILM format
sentence_id	token_id	token	surprisal
272	11	was	5.590888782361123
272	12	true	10.962348992927264
272	13	and	7.780094995630313
272	14	said	8.44207881894937
272	15	that	4.285981620533379
272	16	she	8.873710159911443
272	17	was	3.101556036217567
272	18	careful	16.248220200167886
272	19	,	5.754559441759604
272	20	but	5.383855833906388
272	21	because	11.631409143987119
272	22	mr	19.851563165204713
272	23	.	1.3811490573559246
272	24	<unk>	10.005267533274235
272	25	was	7.999272603441882
272	26	so	8.667468503214563
272	27	small	9.648040296127657
272	28	he	10.827691736978885
272	29	was	5.041763283713136
272	30	hard	13.627834389903144
272	31	to	2.4171257239543946
272	32	see	5.909484294539945
272	33	.	10.159071051164682
273	1	'	17.228807979967655
273	2	what	10.911964498183686
273	3	's	5.144786410338805
273	4	wrong	14.07586459975778
273	5	with	3.4036543797753054
273	6	being	11.923492960488337
273	7	small	12.34042475779647
273	8	?	10.710384830749785
273	9	'	5.675374626324318
274	1	'	17.228807979967655
274	2	nothing	13.022149463231361
274	3	at	6.7257847872625405
274	4	all	6.156253565126507
274	5	,	2.0213076414681037
274	6	but	5.945689284929669
274	7	it	3.807504219865237
274	8	makes	9.376034218158516
274	9	things	12.999265220585494
274	10	hard	13.12631610314237
274	11	to	2.4171257239543946
274	12	find	8.811024168054093
274	13	.	9.254026853427444
274	14	'	8.27391606062298
275	1	'	17.228807979967655
275	2	or	8.588164078376513
275	3	notice	13.602333365867675
275	4	,	5.774257164869983
275	5	'	10.068189445039451
275	6	abby	21.707939422952588
275	7	said	8.92762557104047
275	8	,	4.184812052363443
275	9	suddenly	17.79603107290167
275	10	feeling	14.37486878885148
275	11	like	4.9888181242005025
275	12	the	3.8921934529791757
275	13	small	11.250289741564446
275	14	,	4.877062180919636
275	15	overlooked	22.193143475444458
275	16	mr	18.24227611901338
275	17	.	1.3811490573559246
275	18	<unk>	10.005267533274235
275	19	herself	15.003720932974893
275	20	and	6.501893766707973
275	21	<unk>	2.8586708043106492
275	22	from	7.821516305385152
275	23	the	2.648880095655041
275	24	room	12.612425759420422
275	25	.	3.224984867682822
276	1	the	2.6762319691860244
276	2	door	12.28259988147869
276	3	to	3.162968102768685
276	4	the	4.489938036112718
276	5	<unk>	4.082872772287827
276	6	opened	12.660333402513496
276	7	a	3.0963236906014058
276	8	few	7.467949943737001
276	9	minutes	6.603541654059683
276	10	later	7.798567036183851
276	11	and	7.600255788473263
276	12	mom	17.18157571551442
276	13	's	8.319124835971028
276	14	face	13.035844254019889
276	15	appeared	14.042690675172112
276	16	.	7.304757125169099
277	1	she	8.863149666563967
277	2	was	4.252938172676222
277	3	there	10.036384723137095
277	4	to	6.358270501363554
277	5	try	8.741601353732742
277	6	to	0.641599911868124
277	7	make	6.989518359538851
277	8	up	5.507112248158425
277	9	for	0.618557358324902
277	10	having	10.51266837183509
277	11	been	4.434076266143365
277	12	<unk>	3.0303292515541775
277	13	earlier	10.90001319400181
277	14	.	5.034634537173464
278	1	she	8.863149666563967
278	2	had	5.404219246447482
278	3	put	10.7207689105215
278	4	her	7.288037698872999
278	5	work	11.475741630114152
278	6	on	4.3864034744106934
278	7	the	2.047678959409076
278	8	back	8.214071637595767
278	9	burner	23.47193450493882
278	10	and	3.5321698021336583
278	11	occupied	17.18157571551442
278	12	herself	15.389942843360531
278	13	with	8.299584885124062
278	14	<unk>	3.5749659823395925
278	15	.	5.400050034921193
279	1	abby	15.515536854805722
279	2	,	5.873334951518288
279	3	who	6.38984151781723
279	4	was	4.228017225556753
279	5	breathing	17.470180933569726
279	6	fire	13.860517299339108
279	7	all	10.548245302318891
279	8	on	8.257337894569593
279	9	account	11.309666519639414
279	10	of	0.9405754968351917
279	11	the	4.098162551772311
279	12	little	13.195781055854713
279	13	snail	18.93079693387138
279	14	,	2.94720574365396
279	15	tried	13.749783405172412
279	16	to	1.3556131807110805
279	17	ignore	11.79990295208289
279	18	her	11.287122077386309
279	19	,	5.5575493253842785
279	20	but	5.430742246862866
279	21	it	3.807504219865237
279	22	was	4.237468095966078
279	23	hard	14.425289713465757
279	24	when	10.41222737189009
279	25	mom	18.19269915307854
279	26	walked	16.442890328091647
279	27	over	9.721099338747477
279	28	to	6.244521007272653
279	29	the	1.974231827700059
279	30	bed	15.200681393067427
279	31	and	5.26913272585768
279	32	sat	15.540481396713785
279	33	next	11.308963212696609
279	34	to	4.593236434727908
279	35	her	10.596686373962013
279	36	.	6.182297247066096
280	1	mom	19.637963835420585
280	2	,	5.953908521432211
280	3	who	6.38984151781723
280	4	abby	21.34018901904242
280	5	still	11.594458725398331
280	6	strained	18.3425726468742
280	7	to	6.7442560903559405
280	8	remain	9.696824172750475
280	9	upset	15.71636603190905
280	10	with	3.2880392771774214
280	11	,	9.740394585500729
280	12	had	8.843878998784179
280	13	gone	9.188766528149614
280	14	out	7.561913974378166
280	15	to	5.0780353160534615
280	16	find	8.847894458069854
280	17	her	9.254026853427444
280	18	<unk>	3.1185565195155562
280	19	in	6.3675417708079864
280	20	order	8.034415515982502
280	21	to	0.1497579239784695
280	22	search	16.031746191751424
280	23	for	2.0849145165804632
280	24	<unk>	3.8247654041705403
280	25	more	9.13390055946233
280	26	effectively	9.819941214321744
280	27	.	5.864584700925615
281	1	'	17.228807979967655
281	2	this	11.154220530046194
281	3	is	5.736408629045565
281	4	my	12.872723932735893
281	5	new	10.438684314635463
281	6	and	8.214224586977398
281	7	extra	14.125841977377538
281	8	powerful	14.015128709301807
281	9	pair	18.217150268359056
281	10	i	11.644171539665553
281	11	have	5.8411989030102
281	12	for	10.550352045893073
281	13	important	13.634870732814653
281	14	occasions	16.101249347677005
281	15	like	11.006711241939175
281	16	snail	19.273260186429056
281	17	hunting	17.38848179619827
281	18	,	4.26913300402851
281	19	'	10.068189445039451
281	20	she	13.672917177521406
281	21	said	6.508938718072807
281	22	.	4.877062180919636
282	1	she	8.863149666563967
282	2	smiled	21.151465796464645
282	3	at	8.10945985717319
282	4	abby	21.27152786951502
282	5	,	5.873334951518288
282	6	trying	11.564109696965756
282	7	to	0.16898652705092293
282	8	butter	21.502287911684153
282	9	her	11.144258550490791
282	10	up	9.873187127939463
282	11	,	4.986556435498357
282	12	but	4.165684493630388
282	13	abby	21.18815494031882
282	14	did	11.132727757664663
282	15	n't	1.1952782958024089
282	16	smile	20.935606837018373
282	17	back	10.91502266432382
282	18	.	3.693043846770461
283	1	abby	15.515536854805722
283	2	believed	14.149377316218551
283	3	her	11.987790792912909
283	4	mom	17.44146109961521
283	5	's	8.319124835971028
283	6	idea	12.183058361733819
283	7	would	8.018572980422034
283	8	not	6.717562946940736
283	9	succeed	15.805736480955318
283	10	,	4.381147929995153
283	11	but	5.383855833906388
283	12	then	8.799471822382342
283	13	she	6.822549414391418
283	14	had	5.077583639822885
283	15	an	6.274604137112863
283	16	idea	9.328615515484115
283	17	of	3.169011343504515
283	18	her	9.135045438468051
283	19	own	5.371827026833536
283	20	.	6.274015645021983
284	1	'	17.228807979967655
284	2	i	9.44094629614942
284	3	've	4.403710719075498
284	4	got	3.8393017819771758
284	5	a	3.603541303325083
284	6	<unk>	4.1658054157093005
284	7	glass	13.452705293975605
284	8	,	3.2449545153498702
284	9	'	10.068189445039451
284	10	abby	21.707939422952588
284	11	suddenly	15.085606896922954
284	12	remembered	20.190756860881837
284	13	and	6.496174373922415
284	14	rushed	15.540481396713785
284	15	off	11.944136844818155
284	16	to	5.406922793989644
284	17	find	8.824014075967284
284	18	it	6.032339115272003
284	19	.	4.997369999593554
285	1	on	7.626712193149718
285	2	the	1.675218884300467
285	3	floor	8.984064584585699
285	4	beside	18.531327406400337
285	5	each	11.64759865861144
285	6	other	3.6807895922211933
285	7	they	11.376152707253949
285	8	sat	15.867678256735347
285	9	,	6.26913272585768
285	10	<unk>	4.114501477699099
285	11	around	10.873268581255292
285	12	the	2.093401204544377
285	13	tank	17.369321504059855
285	14	,	5.463079435390473
285	15	looking	12.910826368381395
285	16	all	11.48399805079058
285	17	over	5.817954988549607
285	18	the	1.2856280363419257
285	19	place	3.691917647867463
285	20	and	6.2013287807401305
285	21	<unk>	2.8586708043106492
285	22	into	9.263930974239301
285	23	the	2.329675211586837
285	24	corners	16.88573963840417
285	25	among	11.31301054133364
285	26	the	2.7395040840350395
285	27	big	6.069856437065026
285	28	<unk>	3.8929264545654236
285	29	and	6.085858994532576
285	30	the	4.5917651820497785
285	31	<unk>	4.009392560620872
285	32	<unk>	2.6845459901000925
285	33	.	5.400050034921193
286	1	abby	15.515536854805722
286	2	tried	14.054193627870587
286	3	to	0.5911390410182797
286	4	imagine	16.215861860894965
286	5	,	5.785331649762185
286	6	if	8.343468146678195
286	7	she	7.286652613449072
286	8	were	3.224984867682822
286	9	<unk>	3.429825131552774
286	10	,	5.074756934109853
286	11	a	4.985526325182026
286	12	little	11.226591850092316
286	13	water	13.668222176854005
286	14	snail	19.079212499610573
286	15	,	2.94720574365396
286	16	where	8.252486585418605
286	17	would	9.644517672804964
286	18	she	13.333436695195727
286	19	hide	20.824830044538416
286	20	out	9.821343675792047
286	21	?	11.62748972540758
287	1	at	6.952769106257385
287	2	one	5.621018267936669
287	3	point	0.5251088040771408
287	4	she	14.034566111230822
287	5	thought	8.564851307460417
287	6	she	8.470766631534659
287	7	saw	8.564851307460417
287	8	him	11.506747231491744
287	9	,	3.8968372991324394
287	10	but	3.5963193714349773
287	11	it	3.807504219865237
287	12	was	4.237468095966078
287	13	n't	1.1651234520003044
287	14	the	5.405179370446553
287	15	water	11.775611434050415
287	16	snail	19.167892702034468
287	17	.	5.78108029055648
288	1	it	5.6512711886790115
288	2	was	3.2831505953866067
288	3	a	3.661508904722284
288	4	large	8.72983302721984
288	5	<unk>	3.493596130982289
288	6	of	6.564731393936299
288	7	dust	17.71696626119527
288	8	that	7.630167547339861
288	9	was	6.784509956853561
288	10	<unk>	3.7567807590840556
288	11	<unk>	2.6845459901000925
288	12	around	10.873268581255292
288	13	in	5.419991322363251
288	14	the	2.9961778860090336
288	15	water	12.497925546700781
288	16	like	11.39680269789181
288	17	a	3.316969427317777
288	18	live	13.287679197945096
288	19	animal	16.159947051400906
288	20	.	5.854097730118239
289	1	they	6.891279875859393
289	2	were	4.745487224223651
289	3	ready	12.689254745602142
289	4	to	1.3278911578010395
289	5	call	9.89345206230064
289	6	it	4.877062180919636
289	7	<unk>	4.130668669403869
289	8	,	5.074756934109853
289	9	when	7.926870912565974
289	10	suddenly	15.638269456437508
289	11	mom	17.353212122291463
289	12	<unk>	3.563697587405616
289	13	,	5.074756934109853
289	14	'	10.068189445039451
289	15	<unk>	4.547489748490948
289	16	<unk>	2.6845459901000925
289	17	!	12.722629986730626
289	18	'	4.515623177309754
290	1	tucked	22.47550934605949
290	2	in	3.5321698021336583
290	3	a	4.50386354251124
290	4	curve	21.301183974200203
290	5	of	6.9127085814718985
290	6	the	3.5058433862097447
290	7	<unk>	4.13388146220158
290	8	,	5.074756934109853
290	9	perfectly	16.597324965174575
290	10	hidden	15.40498326010181
290	11	against	10.502262893236203
290	12	a	4.303524656470636
290	13	pitch	13.98144453939883
290	14	dark	16.0637768527466
290	15	stone	15.314592824493568
290	16	,	4.757492561127452
290	17	sat	14.473288615301598
290	18	mr	18.69266312018837
290	19	.	1.3811490573559246
290	20	<unk>	10.005267533274235
290	21	,	5.074756934109853
290	22	safe	15.326070679704504
290	23	and	6.9038387747186745
290	24	sound	13.827206956133692
290	25	.	3.387476360345382
291	1	'	17.228807979967655
291	2	you	11.316857989140255
291	3	,	6.78735725520691
291	4	i	8.201830579701776
291	5	can	7.577500500020265
291	6	always	11.743368450636096
291	7	count	14.983612126238624
291	8	on	4.481859221343058
291	9	,	7.311710150274815
291	10	'	10.292332968678588
291	11	abby	21.707939422952588
291	12	said	8.92762557104047
291	13	to	9.198611736460597
291	14	her	11.285956246257848
291	15	mom	17.44146109961521
291	16	,	5.953908521432211
291	17	with	6.934611615142092
291	18	relief	14.458675990240351
291	19	.	3.6000497604433823
292	1	then	9.161924089534162
292	2	she	8.169844489764047
292	3	noticed	16.33181993599995
292	4	another	12.142884816058713
292	5	water	13.144727858586743
292	6	snail	19.079212499610573
292	7	was	8.380302507190418
292	8	right	9.399890801878593
292	9	next	11.651776008934979
292	10	to	4.593236434727908
292	11	<unk>	4.386978679908423
292	12	and	6.085858994532576
292	13	asked	10.679543977685222
292	14	where	12.341267467073694
292	15	this	9.820297245174133
292	16	new	8.050882278886402
292	17	addition	15.324437139245113
292	18	to	0.994595987808613
292	19	the	3.8393017819771758
292	20	family	10.919240700288835
292	21	could	10.326299081463581
292	22	have	4.734893449319046
292	23	come	7.974527125129026
292	24	from	4.433843011129838
292	25	.	12.034787531284131
293	1	'	17.228807979967655
293	2	i	9.44094629614942
293	3	'm	4.809749762643184
293	4	beginning	13.791151654967257
293	5	to	2.330712665560073
293	6	suspect	16.0468641839081
293	7	the	5.9472044084336915
293	8	<unk>	3.8296726902156166
293	9	<unk>	2.6845459901000925
293	10	is	7.25453256420554
293	11	guilty	15.24907448754728
293	12	,	3.657642239078555
293	13	do	11.027753890285961
293	14	n't	0.697819243812187
293	15	you	8.766358809012008
293	16	think	6.448182289477765
293	17	?	11.211412226608102
293	18	'	5.675374626324318
293	19	replied	17.013150275344245
293	20	mom	17.689557895510713
293	21	.	1.7030772461900574
294	1	they	6.891279875859393
294	2	both	11.031694181809835
294	3	laughed	18.23174690093393
294	4	and	6.465415614990766
294	5	climbed	12.834458210055496
294	6	into	10.092207920294326
294	7	abby	21.01003504649758
294	8	's	8.23855126110286
294	9	bed	16.362505294038176
294	10	together	12.845238051443076
294	11	and	6.423755350583003
294	12	,	7.452995096915425
294	13	though	8.941468861210534
294	14	it	4.15599120839352
294	15	was	5.863062333509074
294	16	<unk>	3.702898852296577
294	17	,	5.074756934109853
294	18	it	6.464475083451481
294	19	was	3.3800318241586127
294	20	a	3.279996877167922
294	21	bit	8.907426916177306
294	22	of	2.7335706023816493
294	23	a	4.224984328108058
294	24	squeeze	14.13310791452264
294	25	.	4.626249928108981
295	1	'	17.228807979967655
295	2	budge	20.206812489284367
295	3	up	9.784498505777094
295	4	,	4.986556435498357
295	5	'	10.631128374512397
295	6	mom	18.870395146781256
295	7	said	9.008198739718305
295	8	,	4.184812052363443
295	9	giving	11.987301023445864
295	10	abby	20.661020251604413
295	11	a	7.961187255252997
295	12	push	15.607627876626381
295	13	with	8.528802698619126
295	14	her	8.161535322332051
295	15	bottom	16.54607816886706
295	16	.	5.754559441759604
296	1	'	17.228807979967655
296	2	i	9.44094629614942
296	3	ca	6.769650978033127
296	4	n't	0.33147236627756754
296	5	because	10.153883386837853
296	6	i	7.4534997420751115
296	7	'm	4.809749762643184
296	8	already	11.864194445368346
296	9	on	7.4035184111121914
296	10	the	2.0025922536410783
296	11	edge	15.455883769347322
296	12	.	3.2571073108678714
296	13	'	6.87336539761463
297	1	'	17.228807979967655
297	2	good	12.042492990987151
297	3	<unk>	3.2191987542569067
297	4	,	5.074756934109853
297	5	you	8.725190298063072
297	6	've	5.117859013701871
297	7	grown	16.142806654689974
297	8	then	12.602987880208888
297	9	.	7.546055563150154
298	1	when	7.68514801152288
298	2	did	11.830926202191842
298	3	that	8.929049575611348
298	4	happen	14.602959697850586
298	5	?	7.034667639123149
299	1	you	9.710666709680167
299	2	could	6.696840037299961
299	3	've	18.71949982510705
299	4	put	12.076379276640635
299	5	an	9.854094558969061
299	6	elephant	13.209889684114705
299	7	in	6.753886025093353
299	8	here	13.67894911464196
299	9	last	9.848071956348853
299	10	time	11.47663721965916
299	11	we	8.239129601539082
299	12	did	5.921120887361161
299	13	this	8.597065096976094
299	14	.	7.426133365791651
300	1	before	10.39721957584317
300	2	i	7.726666132305794
300	3	know	6.530073024685859
300	4	it	4.118068179936194
300	5	,	5.7789097903886
300	6	you	6.225977217285536
300	7	'll	4.285725815581228
300	8	be	3.276879402805805
300	9	all	10.592256560445096
300	10	grown	15.959161725894896
300	11	up	6.991598983992264
300	12	.	4.615772260734288
300	13	'	7.376170347239532
301	1	on	7.626712193149718
301	2	her	9.858514221411426
301	3	mom	17.44146109961521
301	4	's	8.319124835971028
301	5	chest	14.749115416741692
301	6	abby	20.193444955922658
301	7	then	12.950374638419293
301	8	put	10.112111933176639
301	9	her	7.288037698872999
301	10	head	8.884985428286024
301	11	and	4.943045857592277
301	12	smiled	20.01912042760474
301	13	.	5.7758158587104225
302	1	the	2.6762319691860244
302	2	text	13.023340494225508
302	3	message	14.624377233949861
302	4	said	8.6290147476353
302	5	that	4.117490103352445
302	6	lucy	19.088352491518158
302	7	<unk>	3.0381094182292494
302	8	was	7.999272603441882
302	9	a	4.729007364742104
302	10	failure	13.227615177054822
302	11	.	4.047464843198963
303	1	it	5.6512711886790115
303	2	said	4.401750977280035
303	3	she	9.479999919528336
303	4	was	4.438667645488861
303	5	ugly	21.755550199147248
303	6	,	5.451333114890239
303	7	had	8.544692971977389
303	8	no	7.172517625077582
303	9	style	14.428101204719685
303	10	and	4.873002623419514
303	11	the	4.5917651820497785
303	12	world	7.239823523723041
303	13	hated	21.850071863024283
303	14	her	11.207387972908034
303	15	.	6.182297247066096
304	1	at	6.952769106257385
304	2	least	4.045327570853286
304	3	that	8.258324429752633
304	4	was	6.784509956853561
304	5	what	11.622382830135749
304	6	it	4.168342194822418
304	7	said	8.855398990086984
304	8	to	8.878822569937192
304	9	lucy	20.210249812303594
304	10	.	5.753614193366674
305	1	it	5.6512711886790115
305	2	said	4.401750977280035
305	3	that	5.3316993014613505
305	4	and	10.879693504580704
305	5	a	5.90319280603217
305	6	whole	10.635144660032024
305	7	lot	8.140220063777372
305	8	more	7.232608285194625
305	9	that	12.385998602098972
305	10	she	8.367717845341419
305	11	was	3.101556036217567
305	12	struggling	16.432835181854518
305	13	to	2.3479488000016
305	14	understand	10.58765580330169
305	15	.	4.002591328656015
306	1	the	2.6762319691860244
306	2	actual	11.418589948188878
306	3	text	16.971088182189312
306	4	of	3.693362580006255
306	5	the	3.5058433862097447
306	6	note	13.675401027093288
306	7	said	9.273916953726056
306	8	that	4.117490103352445
306	9	lucy	19.088352491518158
306	10	better	12.11368122558945
306	11	not	9.494100487276063
306	12	show	12.314310498263486
306	13	up	5.310544097485308
306	14	at	7.303013213560891
306	15	the	1.9640523998922998
306	16	party	11.685078297168296
306	17	tonight	16.601813483579427
306	18	,	3.4038566923751774
306	19	because	8.265136389549347
306	20	it	3.215668229438614
306	21	was	7.024351713567249
306	22	going	9.124059886067421
306	23	to	1.3368018665946069
306	24	be	3.6342854278613874
306	25	bad	13.599615115426706
306	26	enough	6.961851093566827
306	27	already	12.357274775277284
306	28	!	9.96957489190392
307	1	lucy	17.228807979967655
307	2	,	3.9472048535069773
307	3	who	6.38984151781723
307	4	had	4.495322907617808
307	5	started	10.562457219414576
307	6	receiving	15.525482301423787
307	7	these	11.340745767498392
307	8	messages	15.982923806264166
307	9	a	7.601431214715658
307	10	few	7.467949943737001
307	11	weeks	3.8469690121274702
307	12	ago	2.3447170559951647
307	13	,	1.8403217349674437
307	14	tapped	17.539880848586336
307	15	the	1.1780237169508556
307	16	mobile	16.940103139679824
307	17	screen	15.518552709739023
307	18	to	6.8080223170889
307	19	make	6.545776256467115
307	20	the	3.424539263324491
307	21	message	12.068607067943276
307	22	disappear	17.172980975183016
307	23	from	8.66593125558201
307	24	view	13.23118017874662
307	25	.	3.1301835396427924
308	1	she	8.863149666563967
308	2	only	10.60475756003966
308	3	wished	19.16529484320684
308	4	it	9.063889050851692
308	5	was	5.456310120542098
308	6	as	8.589440551493315
308	7	easy	12.098737403131034
308	8	to	2.7586928275225597
308	9	tap	12.418557959766217
308	10	her	11.372174269814154
308	11	heart	14.38646385236796
308	12	and	4.629077078112145
308	13	<unk>	2.8586708043106492
308	14	the	6.854552778831117
308	15	trace	19.56876655528125
308	16	the	7.24251866043009
308	17	message	12.00521563888385
308	18	had	9.485822212102454
308	19	left	10.7207689105215
308	20	there	11.301709279463145
308	21	.	3.572238689529359
309	1	'	17.228807979967655
309	2	was	11.154220530046194
309	3	that	7.152546315883912
309	4	another	13.556285986136013
309	5	one	10.554536380081988
309	6	of	3.4809286910252784
309	7	those	5.238362054217026
309	8	messages	16.07800300115833
309	9	?	10.400072282650669
309	10	'	5.675374626324318
309	11	her	11.997021992247511
309	12	mom	17.44146109961521
309	13	asked	12.888243752013663
309	14	,	5.211447248943197
309	15	who	7.414116192228959
309	16	was	4.228017225556753
309	17	driving	13.590587829893892
309	18	the	6.532169134522649
309	19	car	10.85202458554765
309	20	.	3.8696017212789013
310	1	lucy	17.228807979967655
310	2	confirmed	13.655985602047226
310	3	her	11.81964211199358
310	4	mother	7.308693339673245
310	5	's	4.549069838419402
310	6	suspicion	20.09543210719884
310	7	was	8.621105744863657
310	8	founded	10.238843758200884
310	9	as	8.510020195313837
310	10	she	8.953001814948136
310	11	answered	18.983790217665362
310	12	<unk>	3.229378294184093
310	13	,	5.074756934109853
310	14	'	10.068189445039451
310	15	i	10.94207443967629
310	16	'm	4.809749762643184
310	17	sorry	18.527452933336367
310	18	to	3.9472048535069773
310	19	say	8.540737007117999
310	20	it	6.275610825129609
310	21	was	6.5180239361315815
310	22	.	10.34058525371907
310	23	'	7.313514411034802
311	1	'	17.228807979967655
311	2	have	9.143071265636697
311	3	n't	5.185134551767105
311	4	you	10.001578345059063
311	5	reported	12.025590767030344
311	6	it	9.88642870382825
311	7	yet	13.169836512704789
311	8	?	10.594106777458398
311	9	'	5.675374626324318
311	10	asked	13.210234192634605
311	11	<unk>	3.7187798217852643
311	12	,	5.074756934109853
311	13	lucy	17.03934523609509
311	14	's	3.9472048535069773
311	15	older	14.130103088557249
311	16	sister	16.590947910071023
311	17	who	9.923616255302843
311	18	was	6.032687587660487
311	19	sitting	15.25897633699142
311	20	in	2.4625460776540233
311	21	the	2.7475824031647007
311	22	passenger	17.538632706443998
311	23	seat	14.970675107072971
311	24	.	4.626249928108981
312	1	'	17.228807979967655
312	2	yes	15.925555162375412
312	3	,	1.8784635983088165
312	4	'	10.334002944537707
312	5	lucy	19.681489855777155
312	6	replied	16.165573506957898
312	7	,	5.117131301438416
312	8	lying	17.921342645635193
312	9	through	4.9472044084336915
312	10	her	10.955636076477315
312	11	teeth	16.925397134674235
312	12	.	5.764278233116514
313	1	that	6.639425271093548
313	2	lucy	19.456062356403606
313	3	should	10.756181947016353
313	4	not	6.089669138569417
313	5	let	12.468562515017794
313	6	the	3.0121826267833147
313	7	messages	16.670389218746347
313	8	get	12.353987171137145
313	9	to	6.149606492446147
313	10	her	10.323355892032215
313	11	and	8.032199561048198
313	12	that	6.804906519823387
313	13	the	2.8252479385725966
313	14	<unk>	4.3058551607762965
313	15	was	7.999272603441882
313	16	only	8.327867588125443
313	17	jealous	19.353697483314903
313	18	were	9.271304314211887
313	19	lucy	18.563825135108267
313	20	's	3.9472048535069773
313	21	mom	17.257887554324125
313	22	's	8.319124835971028
313	23	arguments	14.739212228347359
313	24	,	2.4259515976324217
313	25	in	6.763303089036046
313	26	an	4.698295678324465
313	27	effort	1.9811277224987147
313	28	to	0.706999684309188
313	29	comfort	16.874646775566006
313	30	her	11.219544794385108
313	31	daughter	8.032199561048198
313	32	.	5.647646797016557
314	1	lucy	17.228807979967655
314	2	's	3.9472048535069773
314	3	mom	17.257887554324125
314	4	suddenly	15.166181282416558
314	5	felt	13.556042006468427
314	6	guilty	14.827350181799599
314	7	,	3.657642239078555
314	8	for	7.3624748481672055
314	9	she	14.2032055746912
314	10	had	5.077583639822885
314	11	been	3.2244049412759725
314	12	the	6.572863804015736
314	13	one	10.682970168871554
314	14	to	6.80815779168877
314	15	buy	6.851894794159487
314	16	the	3.7163736460430954
314	17	phone	12.827195213517975
314	18	for	8.102694658094595
314	19	lucy	18.82325154100507
314	20	just	10.8966692129684
314	21	a	4.525542317133398
314	22	couple	10.062775331644673
314	23	of	0.9209699869189
314	24	months	14.17857865705387
314	25	ago	5.424310952397491
314	26	.	2.8120488561460095
315	1	she	8.863149666563967
315	2	then	13.458266912067424
315	3	admitted	14.570314647656778
315	4	her	11.316929389553783
315	5	regret	17.44146109961521
315	6	about	9.295348177508824
315	7	the	3.3043168450450313
315	8	phone	12.696456164166591
315	9	was	9.023233747584465
315	10	still	7.822509408253997
315	11	<unk>	3.2695372429118423
315	12	her	10.795880571143659
315	13	out	8.032199561048198
315	14	loud	11.582015747903029
315	15	as	8.194308126313068
315	16	she	8.953001814948136
315	17	<unk>	3.849789315870756
315	18	,	5.074756934109853
315	19	'	10.068189445039451
315	20	i	10.94207443967629
315	21	never	9.472338819158157
315	22	should	9.269132503321055
315	23	have	3.625997512390182
315	24	given	8.779104985893008
315	25	you	11.719914823020115
315	26	that	9.202597949680058
315	27	phone	14.602959697850586
315	28	lucy	18.739469113607317
315	29	.	5.753614193366674
315	30	'	8.27391606062298
316	1	'	17.228807979967655
316	2	no	11.364374529347092
316	3	,	8.703076325511969
316	4	it	6.464475083451481
316	5	's	2.9545771600077577
316	6	fine	15.719973028032726
316	7	.	2.6839859023927297
317	1	i	7.648350541675044
317	2	love	9.950547931228835
317	3	it	6.532169134522649
317	4	,	5.088466036137986
317	5	'	10.517911448232349
317	6	said	9.991991852548882
317	7	lucy	19.4211696640614
317	8	knowing	16.844951225344126
317	9	that	3.693362580006255
317	10	<unk>	3.4672618202495387
317	11	the	6.854552778831117
317	12	phone	12.53223595056424
317	13	had	9.828190267425034
317	14	been	3.2244049412759725
317	15	no	9.764731382018399
317	16	small	11.269133037409013
317	17	thing	13.831379322646837
317	18	for	6.757495995170168
317	19	her	9.489815373211753
317	20	mother	7.308693339673245
317	21	.	4.549069838419402
318	1	it	5.6512711886790115
318	2	had	8.275119125020597
318	3	been	3.3281366558943946
318	4	nothing	13.320919733456908
318	5	but	4.310543811214169
318	6	trouble	13.677708796077535
318	7	though	15.036150575782997
318	8	.	9.18561027156908
319	1	lucy	17.228807979967655
319	2	did	10.687713394679744
319	3	not	4.010135074509128
319	4	know	9.483076406654988
319	5	who	5.837551107197649
319	6	it	12.345794780795828
319	7	was	5.456310120542098
319	8	that	7.584430025237571
319	9	was	7.451111064400348
319	10	sending	16.23960456318948
319	11	her	11.368633970221685
319	12	the	10.598255985006272
319	13	messages	16.497111140204495
319	14	,	5.513578962739083
319	15	and	4.720868691504259
319	16	she	8.861203393895675
319	17	did	5.565799084188813
319	18	not	5.066968405838276
319	19	know	9.483076406654988
319	20	how	5.837551107197649
319	21	they	5.279717471582719
319	22	had	5.943018786525357
319	23	got	12.748930890289031
319	24	her	11.638649273777968
319	25	number	12.7441927401059
319	26	,	4.653758853534445
319	27	but	5.383855833906388
319	28	whoever	19.16170544818039
319	29	it	4.26913300402851
319	30	was	5.456310120542098
319	31	,	8.646447287184566
319	32	he	6.313314998932537
319	33	or	9.843896234262392
319	34	she	12.540597431132975
319	35	had	5.077583639822885
319	36	slowly	15.807985964208429
319	37	taken	13.252194036732751
319	38	over	4.1306615934225634
319	39	lucy	19.62734025335296
319	40	's	3.9472048535069773
319	41	life	10.620599361064016
319	42	.	1.9405754968351916
320	1	she	8.863149666563967
320	2	was	4.252938172676222
320	3	getting	11.239510378081572
320	4	several	11.9375682116303
320	5	texts	21.491141044421138
320	6	a	7.56783103848743
320	7	day	8.047806108182929
320	8	now	11.709889621146704
320	9	,	3.6618578133837065
320	10	all	9.653231789754217
320	11	of	2.1409725251836393
320	12	which	1.5116421227651597
320	13	were	3.8492693936843847
320	14	abusive	20.59027479870649
320	15	and	6.5169242897267505
320	16	<unk>	2.8586708043106492
320	17	.	5.400050034921193
321	1	lucy	17.228807979967655
321	2	wondered	20.19855964908188
321	3	what	3.5321698021336583
321	4	the	4.041099076308577
321	5	person	13.057442952083248
